channel,video_id,prod,cat,transcript,start_time,end_time,duration
Marques Brownlee,naIaW4pk_-o,Watch,Apple,visible mechanical parts but a sort of a more digital and more colorful version i got the temperature in one corner my battery in another the uv index outside i don't check that or care about that and my activity rings i don't know it just kind of looks cool i like it i don't know why you can definitely tune it down though and there's also now a new infograph modular face that's a more digital version that still has a lot of complications with a similar gradient color style to each their own there's also a new vapor watch face and a fire watch face and a water one and these were all made this is this is the part that the video nerd in me absolutely loves these were all made using practical effects and recorded with an actual camera so they actually made a giant apple watch sized bin of metal with a camera over it and filled it with fire and recorded it fun fact and probably the most gratuitous apple thing ever i love it so the bigger screen and the new design i'd say those are the main draw the biggest reasons to get this new watch but then i'd say there are two other reasons one the new specs it's a bit faster which helps the s4 chip helps swiping through the ui which you don't do nearly as often as you do on your phone but it used to be painful on the watch so i'm grateful that they focused on making it smooth now switching between watch faces adjusting complications scrolling launching apps all that and launching siri is actually noticeably faster and getting responses from her is snappy there's also now just ways to talk so you can raise the watch up and immediately just start talking and it'll quickly hopefully answer your question if you're asking one so how tall is the empire state building empire state building is 1250 feet tall when it doesn't work though it kind of just looks like you checked the time and then just started blurting out words which is probably not the best look so i definitely still prefer like holding down the watch crown and and holding and talking and letting go even though it takes an extra hand and an extra second so uh how many feet is 100 meters the answer is,237.2,621.843,235.56
Marques Brownlee,naIaW4pk_-o,Watch,Apple,328.08 feet that's fast and you could probably also just hear then the speaker is actually a lot louder uh the big slot on the side i'd say it's significant so if you're one of those people that makes a lot of phone calls on the watch or like gets a lot of responses from siri or is just talking to it a lot or even does walkie-talkies then that that louder speaker will matter which brings us to your final reason you might want to get this watch and that's just the sprinkling of new features apple tossed in here and there like the new walkie-talkie mode is maybe the most gimmicky thing ever but in case you want to talk to people on your watch but don't want to call them there is a walkie-talkie mode that you can enable that lets you push to talk over and with that throwback to nextel in the 90s i think that falls in the bucket of old people are gonna love this features alongside fall detection and ekgs fall detection is exactly what it sounds like so it is after all an accelerometer and a gyroscope on your wrist so apple tuned this and studied a lot of people falling and with that if you take a hard fall and then don't move for a while it will automatically call emergency services and notify your emergency contact which is actually pretty smart and i'd say an apple watch for someone is way cooler than the pendant of shame you normally see for fall detection i've fallen and i can't get up but also construction workers and painters and many other people who work at heights will love this too of course and the ekg feature is actually extremely impressive it's not enabled yet but when it is you'll be able to just hold down the watch crown and it'll connect the circuit and the watch can accurately read your heart and produce an ekg that you can then export as a pdf and send directly to your doctor and it'll detect things like irregular heart rhythm afib this is a feature that when it's available could legitimately save lives so the new apple watch has a lot of things going for it but it's not all great uh there's definitely it's still very apple in a couple frustrating ways meaning there are some things that they could,355.16,621.843,230.599
Marques Brownlee,naIaW4pk_-o,Watch,Apple,definitely do with it that would clearly make it better that they just don't do there there is no sleep tracking at all which you would think would be kind of a big deal in a watch that's so focused on health and fitness but it's not there there's also still no completely custom watch faces just the customization of the ones apple made now to be fair apple's made a lot at this point but i feel like if apple opened this up to developers and had an app store for watch faces it could be huge right you still can't use any assistant other than siri of course i'm not surprised by that but if i could switch it to google assistant i would be so happy there's also no always-on mode that i think they could totally do with this battery life and these oled displays it is as consistent as ever with the whole raise to wake thing but a lot of people i've talked to want it to look more like a normal watch even when you're not using it and part of that would just be showing a watch face all the time now that would definitely bring battery life down but it's already two to three days that i get now so it'd bring it down to maybe one day and that's not the end of the world i think it would be fair to give that as an option but at the end of the day this is the best smart watch by far all over again and obviously the one to get if you have an iphone it's the best productivity watch the best for notifications and responses to them the best fitness watch the best health tool on your wrist now the price ranges a lot based on what size what material and then whether you go with lte or not ranging from 399 all the way up to like you could spend eight 900 bucks on this thing i wouldn't recommend that but yeah overall i just feel like i've always been in this weird place where i know i carry an iphone and i've always been a fan of the apple watch but i never feel like i'm missing out on anything when i just don't have one but this one i'm gonna keep on me i'm pretty sure biggest upgrade to the apple watch yet and i love it and i think if you're looking for an apple watch you will too thumbs up for me until the next one thanks for watching catch you later peace,470.479,621.843,225.84100000000007
Marques Brownlee,N3NPXB3eiPY,Watch,Apple,hey what is up guys I'm QB HD here and welcome to my hotel room in San Francisco California and I'm here because I'm actually going to be going to Google i/o which is just a couple of days away it's right around the corner around the corner literally but I'm not doing a video about Google today I'm actually doing a video about Apple today so when you're out and about traveling or even just wearing the Apple watch in general no matter how much you cover it up or no matter how much you don't show it to anyone people when they figure out that you're wearing an Apple watch inevitably have a lot of questions about it even if you're wearing some other SmartWatch they ask about the Apple watch so I have sort of compiled a list of the ten most frequently asked questions that people have when they figure out that they're interested in the Apple watch number one what are the best apps for the Apple watch and this could easily be its own entire separate video but for now so my favorites right now are Shazam which just lets me ID a song with one tab on the watch and deliveries which is another favorite it's another one of those things that I've gotten used to on Android we're getting a notification when a package gets delivered and then actually some first party one so I really like maps the turn-by-turn directions function and the activity tracker is very good if you're a fitness person the Apple watch sport combined with the fitness tracker is really good and then of course there's things you know like Instagram and Twitter but the,3.14,621.843,146.67999999999998
Marques Brownlee,N3NPXB3eiPY,Watch,Apple,thing is these aren't really Apple watch apps essentially they're iPhone apps that happen to have an Apple watch component to them so number two what's the deal with these Apple watch apps and why are they so slow here's the thing Apple watch apps are not native what this means is the components the resources for the apps are not actually stored on the watch they're stored on your iPhone and when you tap to open that app on your watch it streams and moves all those resources to the watch for you to open so that's why it can be a little bit delayed a little bit slow and can feel like it's lagging a lot and you can store up to about 20 megabytes of image resources on the watch for a particular app but bottom line is they're not native and that's why they're slow fortunately there's a fix for that thanks to the Apple watch gate framework native Apple watch apps are coming next year should it have been that way to begin with probably but at least they're getting better number three is it waterproof no but it is rated for ipx7 water resistance and essentially this is just a precautionary measure it means you can go out in the rain and wear it outside and it's not a big deal if it gets splashed but I there's been videos on YouTube of it getting you know water poured on it and being submerged and even people taking showers with it I wouldn't recommend those things even though it technically survived but yeah it's water resistant to a degree for how is the battery life really it's actually pretty good,76.83,621.843,151.77
Marques Brownlee,N3NPXB3eiPY,Watch,Apple,in the hierarchy of modern smartwatches that not including pebble the Apple watch is pretty much up there it's I've said in the full review it lasts about a day and a half on battery I've never killed it in a single day and I've gotten pretty close to two days pretty frequently and I've also got to test the power reserve mode when I was traveling today got on my flight put on power reserve mode at about 97% six hours later the flight was over and I check it and I turn it back on and it's still at 97 percent so that was great it charges in about an hour and a half to two hours from empty and it does get a little bit warm while charging but that's not a big deal and you can also get a little bit of extra battery out of your iPhone if you don't check it as much since you're using your watch number five does it scratch yes it kind of does I have a stainless steel version and I have like one or two tiny hairline scratches on it not a big deal my moto 360 also has a couple of tiny hairline scratches on it so that's not a big deal that's just the way they are so number six what kind of accessories are there for the Apple watch it's an Apple product surely there's going to be accessories and yes there are there's a whole bunch first of all there are some docs for it and these are sort of alternative methods for charging it since Apple's method isn't exactly pretty you can get sort of a larger more pretty version of a doc to charge your Apple watch those I understand actually the gold Apple watch Edition even comes with its own custom charging case then there are screen,152.55,621.843,148.76900000000003
Marques Brownlee,N3NPXB3eiPY,Watch,Apple,protectors which I guess also makes sense you want to keep it in pretty decent condition you want to avoid those scratches and force touch still works everything still works with the screen protectors on so that's fine and then there are cases for the Apple watch you don't need a case for the Apple watch number seven is it true that there is a mystery port on the Apple watch actually yes there is there's a sort of a tiny port a diagnostic port right behind where the band clips in where it actually does accept power so people are sort of trying to come up with bright ideas to take advantage of this one company is actually building a new Apple watch band with a battery built into it to plug into that little tiny port sort of a bright idea I'll leave a link to that right below of that like button if you want to check it out and yeah that's sort of the idea it's mostly still for Apple employees to troubleshoot the watch number eight what's good with force touch actually force touch is really good especially in the Apple watch mostly because the vibration motor and the watch is so good but it's sort of a more info button and it's gotten pretty useful in the Apple watch my favorite thing about it is just long pressing on your notifications to clear all notifications that's something that I wish would come to Android wear maybe we'll see that at Google i/o in a couple of days but it's here to stay it's in the new MacBook it's on the new Apple watch and actually it's expected to show up in the next iPhone as well so force touch it works and it's pretty,227.22,621.843,153.02
Marques Brownlee,N3NPXB3eiPY,Watch,Apple,good even though it has a terrible name number nine what is the best combination of band / size for the Apple watch really it's all personal preference you're just choosing a bunch of materials for it my personal favorite would be the 42 millimeter Space Gray stainless steel with the leather loop I actually think that leather loop looks pretty badass so that brings us number 10 which is should you buy the Apple watch and a lot of people's gut response is either a heck no or maybe yes if you own an iPhone and you want a smart watch the Apple watch and the pebble are really your only choices and at 349 bucks there are other smart watches at this price and for the build the Apple watch sport is at least worth that price anything above the Apple watch sport the functionality is exactly the same and you're only paying for a difference in materials they're paying for a leather or Milanese band or stainless steel or sapphire crystal those kinds of things the craftsmanship is fine on the Apple watch sport and if you can deal with that I'd say yes but if you're going to go above that really think about exactly what materials are getting and if you think spending five seven eight hundred dollars or ten thousand dollars is worth it on an Apple watch I would lean towards no but if you're going to just get into this for the first time Apple watch sport is fine there you go guys hope you enjoyed this video thank you for watching and if you found it helpful at all definitely share it for other people who have questions about the Apple watch hopefully this will answer theirs as well again thanks for watching and see you at Google i/o talk to you the next one pace you,303.34,621.843,178.29100000000003
Marques Brownlee,Ks_7TmGNZI4,Watch,Google,so the first pixel watch was bad but you can't skip the first gen you just kind of have to give it your best shot and then what you learn you put into the second gen and that's when we really judge you and so even though it looks,0.0,621.843,18.599000000000004
Marques Brownlee,Ks_7TmGNZI4,Watch,Google,almost exactly the same my hot take is that the pixel Watch 2 is actually good now so they gave it an updated quad core processor which yeah makes it a bit zippier around the user interface but more importantly it's more efficient and,9.36,621.843,24.441
Marques Brownlee,Ks_7TmGNZI4,Watch,Google,substantially improves battery life so I'm now getting over 24 hours per charge with the oon display on by default it also charges much faster and on the back you've gone from one to five heart rate sensors so that's for much better heart,21.72,621.843,23.840000000000003
Marques Brownlee,Ks_7TmGNZI4,Watch,Google,rate detection during heavy activity so I did a workout with both the Apple watch Ultra and the pixel Watch 2 on at the same time and on the pixel watch you literally get a new heart rate reading every second which is super helpful for,33.6,621.843,20.718999999999998
Marques Brownlee,Ks_7TmGNZI4,Watch,Google,stuff like hit workouts when you need to wait till your heart rate drops to a certain number before starting the next thing it's so much better the only real downside being that it uses a different charger from last year so it's incompatible with that but it's got the same Sleek design and the same price not bad anymore,44.2,621.843,30.721000000000004
Marques Brownlee,-OpUg0GDrII,Watch,Google,24 7. ah [Music] 24 7. let's talk about this Google pixel watch so the first generation of any uh new piece of tech is always interesting you know this is Google's first pixel Smart Watch we have the Google pixel phones and the pixel Buds and the pixel tablet coming later that could be fun too but yeah this is their first crack at a pixel Smart Watch so I know I'm not the only one who was very curious just waiting for this thing to see what it would look like what features they would include how well it would work together what the design would be and I also know that I'm not the only one who's disappointed in a lot of this stuff let's talk about it so when you first buy a pixel watch for 350 you get a small 41 millimeter circular smart watch it comes in this one size but there's three colors black silver or gold the black being the best in my opinion because it is matte black while the other two are very much glossy and the front glass curves way over into a dome shape made of Gorilla Glass 5. it's like a Sleek little Pebble well not a Pebble Smartwatch but a literal Pebble a very lightweight weight Pebble and there's only two buttons the crown that rotates and pushes in and then a button right above it the crown I think is really good it sticks out enough it's usable everywhere it has haptics when you scroll with it nice and clicky the button above it not so much it's pretty small doesn't have much travel it's still clicky but because of the domed glass it's pushed fairly far back kind of close to your wrist luckily you don't really use it that much and then connecting the watch bands at the top and bottom happens through this clever little push and slide system it's clever I say because it can connect bands in this really seamless looking way without any lugs or bulky connections and the first party watch bands do a really good job of looking like they just jut out of the side of the watch which is pretty cool you might not care about this at all if you never change watch bands but as somebody who changes watch bands every single day to sleep in a different band I just get used to this motion a lot and so I find it good when it's good and this is also something very important to get right in the first generation because you don't really want to have to change it three years in because that makes everyone's watch bands that they just bought for the past three years incompatible so they're trying to keep this for a long time so Hardware wise I think this thing is actually pretty beautiful I love the simple Circle you can easily dress it down and keep it subtle or you can just go sports band or fabric band it seems to fit right into a lot of different,0.78,621.843,279.19000000000017
Marques Brownlee,-OpUg0GDrII,Watch,Google,places it's stainless steel it's water resistant up to 50 meters and the back happens to be pretty simple too it's just a heart rate sensor blood oxygen sensor and the ECG and up front this is a thousand nit OLED display with a mostly black background through most of the software so it just kind of feels like a black disc floating on your wrist it's nice the only thing I wish is that it was bigger or if there was a larger version so I don't even have that big of a wrist but this thing is just it's pretty small which some people will like but I just wish I had a larger screen this watch is a 41 millimeter watch but that measurement is just of the actual outside of the casing when you actually get a look at this thing the bezels are pretty substantial and so the screen is down to about 29 millimeters across now I don't actually hate these bezels I think it's it's kind of like the notch on a phone you know a lot of people who don't actually use it can make a big deal about it because if you just look at them they look silly but the mostly black background throughout the UI does a good job of hiding them and you really only see them when you're looking for them or if you set a photo as a watch face but I really think a bigger watch would feel even more modern for the computer on the wrist nerds like me and it would also solve the number one problem of this Hardware which is battery life because the battery life is trash it's bad it's it's just not good at all so on stage Google said what did they say up to 24 hours was their claim which probably should have been the first red flag because if you think about it 24 hours is like 8 A.M one day to 8 A.M the next day so one day and one night but that's the maximum it's up to 24 hours so the always-on display is off by default out of the box I turned that on and it's literally measuring your heart rate every single second all day every day every single second that's a lot of heart rate measurements so just for context the Apple watch for example is checking periodically through the day and every five seconds while you're sleeping so now here I'm getting more like 18 hours tops which is not quite enough to go all day and then do a full night of sleep tracking so if you wanted to sleep tracking like me basically you have to charge it twice a day every day sometime in the morning when you wake up and then again sometime in the afternoon before you go to sleep or it's just gonna die if the thing drains about 20 to 25 battery just during one night of sleep tracking now measuring your heart rate every single second to the second is actually kind of sick like it's pretty cool there is a complication they showed it on stage two of just the watch telling you every second updating what,140.94,621.843,311.8199999999999
Marques Brownlee,-OpUg0GDrII,Watch,Google,your heart rate is like I've never seen anything like it it's the most accurate heart rate tracking I've ever tried in a wearable it's great for tracking workouts heart rate recovery you know this this is the Fitbit prowess going to work no doubt but the other smart watches that are now years in you know the Samsung Galaxy watch 5 and the Apple Watch series 8. they've all realized by this point that the way you save battery is by pinging all these sensors less often like the battery saver mode on the new Apple watch literally is just pinging heart rate and GPS less and turning off things like the always on display and the blood oxygen readings that are going on all the time in the background that's how you save battery so the fact that this watch does it all the time can be cool but also can nuke your battery all the time when I go to bedtime mode and just turn on like the sleep mode it doesn't say it's stopping those heart rate measurements it continues to measure my heart rate constantly I will say though the Saving Grace that makes it usable is that it does charge up very fast it does come with this plastic Puck charger in the box with a pretty weak magnet that feels like it could easily fall off also very first gen feeling but it could go from like 10 to 40 percent in like 15 minutes which is amazing and it can go from zero to a hundred in about an hour but okay all that being said the most clumsy thing about the pixel watch for sure is the fact that it's also a Fitbit or let me rephrase that Fitbit isn't built into the watch so much as it's like bolted on to the side so wear OS 3.5 here is it's fine it's pretty familiar it's still intuitive you've got your watch face with a swipe down to get to all your customizable Quick Settings that's nice and then you swipe up to get to your notifications your list of apps is one click of the crown away but your recent apps is behind that secondary button that I find I almost never use then you can swipe sideways between a predetermined set of tiles that you can organize in the phone app and these are like these big quick shortcuts to screens that you might use a lot ongoing background things will show up at the bottom so if you have a notification there's a little dot for your notification dot if there's a music playing it'll show a little animation for that and if you're in the middle of something like a workout and a new notification comes in it'll show the logo down there for that too so to control any of the normal watch faces and complications which I really like a lot of them you go through the Watch app makes perfect sense but then for the fitness stuff that's where Fitbit which Google acquired in 2019 comes into play,297.06,621.843,302.34
Marques Brownlee,-OpUg0GDrII,Watch,Google,so when you set up the watch you actually make a Fitbit account and it starts you off with 6 free of Fitbit premium which is a subscription service so as a smart watch I've mostly enjoyed using it's been fine like it's smooth it has a good performance but it does feel disjointed sometimes in ways where like you'd expect it to sync more things with the phone but it doesn't like for example when I put my pixel phone my pixel phone in Do Not Disturb mode the watch does not go to do not disturb mode it keeps buzzing it has its own separate Do Not Disturb mode basic stuff like it feels like it should work together more than just being a Bluetooth accessory connected to your phone but then you do a bunch of Fitness stuff a bunch of workouts or whatever sleep tracking and then the watch dumps all of that Fitness data into the Fitbit app now there is still a Google Fit app by the way the watch doesn't really talk to it at all so what does that mean for the future of the Google Fit app I don't know your phone can still talk to it and dump like step counting in there but then you're using two different apps to track Fitness so I I don't know and then even throughout the watch UI all the Fitbit stuff it's in there but it also it kind of just feels like they just dropped it in there on top like instead of ECG it's Fitbit ECG and a set of exercise it's Fitbit exercise and then you start using these features and the free six month trial before you realize a ton of the stuff it's collecting and that you're using like the breathing rate heart rate variation sleep stage tracking and sleep scores all of that goes behind a Fitbit 10 a month subscription paywall when the free trial is over it feels like you can see the Arc of the thinking where like Google wanted people to use a Google watch so they bought Fitbit and then as I integrated it they realized oh people love the Fitbit name and they still want a Fitbit so you can't remove that name or that branding so people now get the Google watch that has Fitbit in it and they use the Fitbit app but then there's also Google fit in the background that they hopefully also choose to use sometimes and they all don't really talk to each other now all this stuff you know it doesn't make the rest of the parts of the watch worst use it all still works it's just it adds to this first gen feeling here where you can tell that there is a lot that can get better and this is the funny thing about reviewing products that you're like hoping to be good you end up sounding really harsh like a disappointed parent or something basically I think this whole pixel watch thing has a lot of potential and I really do enjoy parts of it having Google assistant on my wrist everywhere,447.96,621.843,301.13999999999993
Marques Brownlee,-OpUg0GDrII,Watch,Google,is awesome downloading music to stream offline the turn-by-turn navigation with maps The Voice to Text to respond to Notifications all that is great but they clearly still have some first gen learnings to do like the the charger the heart rate monitoring that is constant that doesn't seem to have any adjusting ability uh the Fitbit integration even the connectivity problems I've had a little bit of connectivity issues with mine here and there but some of my friends who are also reviewing this watch right now have had a nightmare of a time just keeping it connected to their phone so I'll let them talk about that in their reviews so like I was hoping this would be some amazing watch straight from the start which I should know better right like first gen stuff is never amazing right from the go but you know it's starting from zero here like there's not a lot of bands there's not a lot of accessories for this it's 350 and for that money you could get a more mature version of a smart watch that has more features that has better battery life that has things that aren't behind a subscription paywall and that ultimately will probably be a better experience but for now it's fine for their first foray into forearm Fitness and fashion but functionally it's still far from finished oh hey look a notification from this video sponsor rocket money you might heard of them they're previously known as true bill that's when I signed up I had this service for years but this is an all-in-one Finance platform that helps you keep track of your finances and also helps you manage your money too but actually my favorite feature of Rocket money is that it helps you cancel unwanted subscriptions which can kind of just like pile up in the background so you connect your bank account it scans through all of your charges and then it puts all in one place all of your subscriptions and with like a single press of a button will let you cancel the stuff that you might have forgotten about even if there's like a free trial you signed up for a while ago you just cancel it and be done with it but also rocket money can help you lower your monthly bills for your phone internet or cable it says you literally take a picture of your bill and the app will negotiate the bills on your behalf it's kind of sick and you can also monitor your credit score right from the app it's great it's easy to save money using this thing so if you want to check it out it's free or you can unlock more features using the premium account just go to rocketmoney.com MKBHD it'll be a link right below the like button if you want to head over and check it out and I'll be over there too but until the next one thanks for watching see you later peace [Music],598.68,621.843,296.46
Marques Brownlee,U3DNz5asasA,Watch,Google,all right what's up mkbhd here and today was google's i o their annual developer conference and usually we don't see a ton of hardware at events like this but this one for whatever reason we got a ton of hardware or at least hardware announcements so there's kind of three levels of announcements going on here so first of all there's the right around the corner coming up next stuff that's two things and they're going to be going on sale in the next month or so then there's the later this year section so we did get a bit of a sneak preview at some more fall hardware some stuff that we're actually going to get fully unveiled later this year and then there's the on the horizon section which is they went ahead and pre-announced a piece of 2023 hardware for some reason but we'll get to that but first of all in the next up section pixel 6a and pixel buds pro these are both things that we kind of knew were coming but now we're finally getting all the details of these announcements so for the pixel 6a it is essentially a slightly smaller slightly bumped down pixel six and it will retail for 449. so honestly from what we can tell here the 6a will be very similar to the pixel 6. you can see the design same camera bar same glass same software with all the material you and live captions and speech recognition and camera features and it's powered by the same exact tensor chip from the flagship pixel six and six pro but you know those phones are going on past six months old now so you can imagine the price of manufacturing some of those parts is starting to go down but the real main difference between the pixel 6a and the pixel 6 which is 599 is the display and cameras which is really interesting so for the display it is smaller a little bit the more premium pixels are both pretty big this will have a 6.1 inch 1080p 60 hertz g-o-led display which is still big but it's now the smallest pixel so then cameras are the other interesting thing so now google telling us that cameras are one of the areas where they saved cost from the pixel 6 means that yeah okay this a is going to have cheaper cameras than the pixel 6 which worried me at first so it is still a standard and an ultra wide and you can kind of see a slightly new visual design in the camera bar which i'll touch on more in a second but on the spec sheet it actually tells us it is the sony imx,2.32,621.843,286.4
Marques Brownlee,U3DNz5asasA,Watch,Google,363 that's the sensor for the main camera which is actually the same 12 megapixel sensor that we've seen in some of those older pixels pixel 4 pixel 3 pixel 2 this is a tried and true older sensor so cheaper yes but also probably not bad but other things like materials and battery appear to be about the same although do definitely have to test that stuff i i would suggest getting subscribed to see that review video when it comes out here battery could be an interesting one because this is the smallest lowest refresh rate display in any pixel but it still has the same tensor chip so we'll see how that gets handled could be amazing but the other specs i can confirm are six gigs of ram and 128 gigs of storage ip67 water resistance it does have an in display fingerprint reader there's a 4400 milliamp hour battery with 18 watt charging but there is no mention of wireless charging and then sub 6 5g and millimeter wave 5g with specific models and five years of android security updates so that's the pixel 6a and that's the new budget smartphone but it's launching alongside a new high-end set of earbuds from google pixel buds pro so if we have pixel buds a series i looked on google store that's actually the only one they're selling right now so the a series for 100 bucks is like regular airpods basically and then pixel buds pro for 200 bucks would be sort of equivalent to airpods pro so this is a 199 dollar noise canceling pair of wireless earbuds they do have a transparency mode they'll have multi-device connectivity compatible with android ios and computers google assistants built-in they have ipx4 sweat resistance and overall the design i'm going to say it looks pretty tame you know you can see the mics each earbud has three microphones you got the silicon tips in front of an 11 millimeter driver and the case looks basically the same as the original pixel buds with the black and white design and the magnet and wireless charging the quoted battery life is 11 hours of listening or seven hours with active noise cancellation turned on basically i feel like the differentiating factor with these especially when we get them and listen to how they sound is gonna come from the six core audio chip on board which also apparently will have a lot to do with the noise cancellation the transparency mode and just overall the way they sound now i've been waiting a long time for a,145.44,621.843,281.67800000000005
Marques Brownlee,U3DNz5asasA,Watch,Google,pair of earbuds with noise cancellation and a transparency mode that rivals airpods airpods still to this day have far and away the best transparency mode i've ever heard in any pair of headphones so i'm looking forward to maybe pixel buds stepping their game up in that dimension it's just one part of headphones um but yeah the competition has a lot of other things going for them so we'll see how the pixel buds stack up but yeah that's what's up next that's the stuff that'll be on sale this summer but then google went ahead and gave us a little bit of a preview of some stuff that's coming up this fall including a full design reveal of the pixel 7 and 7 pro and a new pixel watch finally so this is our limited first look at the pixel 7 and 7 pro so the details of course are way more confined with this stuff but you can see the new colors here and you can also see a bit more of that camera design and super bold big camera circles and the camera bar and an extra detail is we also know that that glass is soft touch which i am very excited about so they've sort of gone back and forth on soft touch but if you remember the pixel threes with the soft touch glass i remember i really liked that back of a phone finish if it's anything like that i'm very excited about it and seeing as there is a black 7 pro at the bottom i'm thinking that's probably going to end up being the one i prefer although matt white typically does a great job hiding fingerprints so we'll see this phone will have the next generation tensor chip and it will launch with android 13 but that's pretty much all we know at this point so yeah new phone coming out this fall pixel 7 and 7 pro new chip new colors new matte finish and then yeah i guess we can also technically see it still has a port at the bottom and it definitely has speakers all the classic stuff some new colors i'm not sure how i feel about this gray with the green undertone but it does contrast well with the gold but probably the more interesting preview we got is the one of the new pixel watch they're finally doing it this fall we're going to have i mean theoretically maybe a competitor to the apple watch but sort of in the android world i've been waiting for this for a long time it's a sort of a result of their collaboration or i guess purchase of fitbit and this is it this is the pixel watch so okay it's a circular stainless steel,286.479,621.843,291.921
Marques Brownlee,U3DNz5asasA,Watch,Google,design and it is a very simple silhouette as you can see not a whole lot to set it apart on the outside but i do like that it is simple and it has what they're calling a tactile crown for input though it's also a touch screen and it has interchangeable bands and it runs wear os this is the pixel watch that we've been i mean hearing so much about for so long and waiting for it's clearly got some solid bezels all the way around i mean that's the first thing i notice when the screen is on and i guess i'm judging just by eyeballing these lifestyle photos but it looks like it's about the same size as the smaller apple watch i'm thinking maybe around 40 millimeters there isn't any mention of two different sizes like a small and a large i think it would make sense but they didn't say but basically that's all we really know know about the new pixel watch again this is something that we're gonna get way more details on when it actually does get fully unveiled in october whenever their event is but there are a bunch of things that i'm also hoping for like i'm hoping it has a bright efficient crispy oled display you know this ui they're showing has a lot of black and the black bezel clearly goes all the way around so i'm hoping that it's an oled so it can sort of seamlessly blend into the bezel instead of being really obvious and ugly like a cheaper lcd i'm also of course hoping for good battery life at least a full day and if it's going to be a premium price i'm also hoping it has things like good haptics and good performance these animations of the ui showing smart home controls and checking notifications like it's cool but again i definitely want to play with it myself one thing to note though is this is basically going to act like a fitbit like it seems like most of the the fitness tracking and sleep tracking and stuff like that you need the fitbit app to work for so it's going to act just like a fitbit in that way and then wear os is going to work the way you typically expect it to paired with an android phone and then they've said there will be a cellular option so the watch can work without the phone and it'll do activity and sleep tracking and stuff like that through fitbit and also it appears this will just be working specifically with android phones probably best with the pixel but with android phones and not the iphone because in classic apple fashion lots of the stuff that the apple,432.56,621.843,265.361
Marques Brownlee,U3DNz5asasA,Watch,Google,watch can do no other smartwatch has access to so this this is very much an android smartwatch so yeah stay tuned for more details on that later but yeah then last but not least this was the announcement we got basically zero information on but google did officially say that they're going to be dropping a pixel tablet in 2023 that's what they've told us that's kind of all we know like we don't know any of the specs we don't know what time of year it'll come out we don't know what it'll even really be called technically we do know it will be on the larger side and on the premium side so i'm thinking like ipad air to ipad pro type price range and equivalent but it feels like they're not really committing to anything else yet as far as a tablet goes i guess visually basically we just have this shot of the pixel portfolio where we can see that there is a tablet and it'll definitely have a camera and speakers and presumably a screen on the other side but yeah that's it it's really interesting that they're deciding to show off some of this stuff so early it kind of reminds me on one hand of sony who will announce a phone early in the year and then six months later it'll finally come out and all the hype is gone and everybody forgot about it but on the other hand this is google we're talking about and they've always been leaking things constantly i mean they try to get ahead of the leaks this feels like them just going hey you know what instead of the phone leaking for the next six months we'll just tell people about it and take advantage of that because otherwise you just lose the hype and your own messaging so yeah let me know what you think is the most exciting or what you're looking forward to the most of this new google stuff i'm definitely interested in in the watch actually i want to see what that's like on the wrist and to actually use but let me know in the comments section below we'll talk about it but yeah that's been it thanks for watching also random shout out but the ipod was officially discontinued this week probably one of the products everyone watching this video has at some point owned some version of so rip press f and in the chat to pay respects all right catch you guys the next one peace,565.6,621.843,253.27800000000002
Marques Brownlee,JuWF9G6SSi0,Watch,Samsung,[Music] hey what's up mkbhd here and welcome to your first look and hands-on of samsung's new mid-ear drops for 2022 the flip 4 the fold 4 and a really impressive looking new pair of watches so this is everything you need to know about all of it so i'm gonna start with the phones and the theme for the phones is definitely refinement and this was already the theme last year and the year before but look in the relatively young world of foldable phones right now for being honest samsung is kind of dominating the space like there's only a few foldable phones that real people are actually buying right now and the flip is apparently the most popular folding phone in the world so the flip 4 looks and feels very much just like a flip 3. like there's really three things that are notably new about it and they're all subtle so one is a slight aesthetic trimming so the bezels are just a little bit slimmer on the inside the rails feel a little bit more trim and flat plus there's a new set of colors then two is it's a bit stronger and more durable so that's always good to see in a folding phone so the hinge is a little bit more trim and still feels very sturdy to open and close and of course stays half open for all the software features that take advantage of that and then three is there's updated specs and i'm thinking this is just me just using context clues but i'm thinking that the most noticeable improvement year over year with this phone might actually be battery life so this phone has the new snapdragon 8 plus gen 1 which has had excellent efficiency in some other phones i've tested so far plus the battery also bumps up from 3 300 to 3 700 milliamp hours that's a small thing but it's a combo that could be great for battery life plus it still fast charges up to 50 in 30 minutes not bad other than that though the hardware you're looking at is very similar to the last flip and really there's one big new software feature which is a bunch of new widgets and lock screen stuff on the outside cover screen so you gotta love the lock screen customization and the functionality potentially even matching,0.0,621.843,247.11799999999994
