channelTitle,Video_ID,Product,Category,title,publishedAt,Comment_ID,Comment_Title,Comment_Creation_Time,Comment_Likes
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,Ugw_6ImhUHt-E4Zc9TJ4AaABAg,3:00 that speck of hair is bugging the crap out of me,2020-02-27T01:34:51Z,510
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,Ugw8WvGyLgt6wl7u-wt4AaABAg,"Chairs: exist

Unbox therapy: get that outa here",2020-02-25T23:45:55Z,1870
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,UgzeBqlgSQMehuwEFrd4AaABAg,The Original buds were amazing! No complains from my end. I am happy they had a Plus ➕ with double life. Can't wait to get them.,2020-02-25T17:42:27Z,125
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,Ugy29AoABiXvIj4lDzd4AaABAg,Still adjusting to his new form of review. Missing the old days.,2020-02-25T21:12:10Z,110
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,Ugww1v6IqwPuM1jS0Jx4AaABAg,"I wanted to know if he had the ""Dolby Atmos"" when he had the ear buds on. They give it extra boost when they are on",2020-02-27T13:09:51Z,188
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,UgxPhODpoqroUH2po3F4AaABAg,I feel like all I learned from this episode is that Kirk has A-symmetric ear canals. Great job!,2020-02-26T05:37:07Z,83
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,Ugx1GY6T0tXie-0LLkZ4AaABAg,I am the coordinator of an ERS franchise. I have been working with electronics as well as software and networks for quite some time. Definitely enjoy your videos.,2020-02-27T01:47:56Z,3
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,UgxQddl5wbg2tE_unHR4AaABAg,Why is he reviewing while standing now? Is the chair broken or something,2020-02-26T08:31:59Z,639
Unbox Therapy,SZD7wyfyhro,Earphone,Competitor,"Samsung Galaxy Buds+ (vs AirPods, Galaxy Buds)",2020-02-25T17:00:06Z,UgyDuNgPlI2dtdfucbd4AaABAg,"Didn't know the follow up was a thing but honestly glad to see it because of just the organic nature of the videos, it almost feels like a follow up Q&A since most of us are living vicariously through you and you getting these weird and funky products before we decide to. Thank you for that 👍👍",2020-02-26T09:19:57Z,1
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgyJ8VbF3rlXHpq1UH94AaABAg,This video was about those headphones for thirty seconds and it's 9 minutes. Not used to this from Lou,2020-02-09T20:19:45Z,70
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgzJbMEA7lv16xBYCrN4AaABAg,"I find this format really watchable it is more real, off the cuff. Inclusion of the people that work behind the scenes is good to see to. Keep up the good work Lew, can't wait to see how the new studio turns out. You should do vlog style videos to show us the stages of the new studio being made.",2020-02-09T18:23:35Z,17
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgyGCe5gKrT8oUcI1vp4AaABAg,I miss when this show felt like one dude in a small room just unboxing random stuff.,2020-02-09T20:28:42Z,35
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgzFjjmv-4WRLsWNDk54AaABAg,I really do miss old Unbox Therapy Videos,2020-02-09T20:08:13Z,30
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,Ugzg5fxFRjjj4APNdlV4AaABAg,I really like these style of videos where you open a bunch of packages and talk about them. It's really chill and laid back and we get to see a lot of cool stuff at once. I dig.,2020-02-18T21:15:26Z,15
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgylkSRQVzwnPlzQxhd4AaABAg,wow it’s been a while since i’ve been clickbated this hard.,2020-02-10T19:33:09Z,92
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,Ugw3-NGJn_Owhn6TWE94AaABAg,We need the old Unbox Therapy back!!!!!,2020-02-09T17:19:41Z,26
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgwHievTPJq2bcDcQIx4AaABAg,Lew just be honest this format is way better than the POV but no matter what format I'm still a big fan of your work keep it up🙌🙌,2020-02-09T17:28:44Z,45
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,Ugzsku4JbNwoU-mE3ht4AaABAg,This style of video is exactly what the channel needed to be fresh. Love it keep it up!,2020-02-09T23:04:59Z,9
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgzuuFPOjkdJqSsgRbF4AaABAg,"*_For everybody out there_*

This new format is temporary because they are renovating the studio and the old format is shortly coming back

I just wanted to point this out as I seen loads of hate about this",2020-02-09T23:03:44Z,47
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgymGLJZ8KgVnkB2P014AaABAg,These videos are fun but I much prefer the steady cam at the desk when looking at products.,2020-02-12T18:44:30Z,14
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgxiRUNAVnHZ8RVL2IF4AaABAg,I prefer the desk'd unboxing :(,2020-02-10T16:16:00Z,42
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgySPiCosDvjX_EacPt4AaABAg,To all the ppl who're saying that they don't like the new content style i agree with you but at the same time u gotta factor in that they're moving sets n stuff so i guess we could cut them some slack,2020-02-09T17:58:18Z,68
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgwHSqRK5vmWNvoPrkd4AaABAg,Everyone in the comment section saying his old setup was better is a clown. He is changing studios. Give him props for his dedication to continue making content while moving studios.,2020-02-27T01:22:44Z,24
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgxZH7qUSlb46zJ2qch4AaABAg,I love this new format it’s less business makes me feel more “in the group”😂😂,2020-02-10T00:25:28Z,16
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgxtWUf3LfFmzZpM8614AaABAg,This is one of the worst comment sections I have ever seen on a YouTube channel. People are such jerks.,2020-03-08T20:09:38Z,32
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,Ugz97t3jhTPJtdW9hWp4AaABAg,I miss the old unbox therapy’s reviews :(,2020-02-09T17:18:53Z,12
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgxEQye331dnXQ1yjlN4AaABAg,proper title- even easier to lose than airpods,2020-02-10T01:40:56Z,22
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,Ugzyda0Ix6zXO0HbQpF4AaABAg,Its official now guys. Unbox therapy is now a vlogging channel.,2020-02-09T18:07:25Z,29
Unbox Therapy,Z743oNzfIcY,Earphone,Apple,Even Thinner Than AirPods...,2020-02-09T17:00:12Z,UgyTx04V-FCb9WY4y2t4AaABAg,I'll be honest. I wish more videos were like this. A quick rundown of multiple products with great honest coverage. Loved this video.,2020-02-10T05:25:45Z,14
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxPfB9l5osg0pSDrkZ4AaABAg,"Official Unbox Therapy Knife (Amazon) - https://amzn.to/2QrQ7LY
Official Unbox Therapy Knife (Website) - https://bit.ly/2MshPGT",2019-12-26T16:59:54Z,2116
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxWsoYTUZX2re1Xebl4AaABAg,Christmas is everyday for this man,2019-12-27T07:16:42Z,16795
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgwhEoouEVGT2yBR2eN4AaABAg,My cousin has the official ones. She let me try the noise cancellation while we were driving in a cor and that car going 70 on the highway turned into a quiet room,2020-02-11T23:23:22Z,2269
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgyX0oHvQSmPxZ_VhGZ4AaABAg,I laughed so hard when he mixed up the real AirPods Pro thinking they were the knockoff lol,2020-04-28T01:10:12Z,345
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,Ugz7qGy57Fc89WhLkCV4AaABAg,Imagine throwing away the real ones on accident and keeping knockies,2019-12-29T07:10:45Z,1022
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,Ugz5uWpkQ6QZPoSc5Gt4AaABAg,Listening to Would U live acoustic and Psycho music video?!?! TASTE,2020-12-12T07:27:21Z,353
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgyoB7kjo-cvJsr2buZ4AaABAg,Imagine losing your black pods at night,2019-12-26T18:03:55Z,3703
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxMZlHhd0VInpg-MOV4AaABAg,"I bought the black pods that you reviewed, and they worked amazingly well and received the same product you did. However, within a couple months one of the earbuds went a lot more silent than the other one, I don’t think it got wet or anything but I reached out to the company and never got a response",2020-01-15T12:41:15Z,95
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxB8hS7nXKgn4IQ5rJ4AaABAg,I love that he is listening to Red velvet’s psycho,2019-12-27T17:58:20Z,258
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgzfDjVamoxIHLsXLWl4AaABAg,10:09 the fact that he is listening to red velvet 🤣🤣🤣🤣🤣🤣,2020-04-06T12:24:37Z,234
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,Ugx7BWXrGDEjCai9dDF4AaABAg,"Lu: “un-box your products like a pro.”

Also Lu two seconds later cutting towards himself.",2019-12-27T08:20:57Z,98
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgysCpfKiHMllioEiG94AaABAg,The way reveluv just noticed he is listening to Red velvet and commenting now. Love you all.,2020-12-12T14:20:08Z,121
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxEX6JUNzmdFhRsMwd4AaABAg,Title should actually be called “ how to flex when you are broke “,2020-01-08T06:01:29Z,3504
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgyRvDVRSgO01t7RY7N4AaABAg,"Thank you for great reviews, no bs just simple testing love it...",2020-04-21T06:47:00Z,38
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgwSjw61EiTZi3rXaeJ4AaABAg,we love a man who listens to Red Velvet,2020-09-19T22:48:26Z,156
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxioU6JehqFRZVl2fp4AaABAg,6:38 this dude be listening to good music,2020-03-15T22:08:44Z,134
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgzVZ7WsXJsdDemI7_h4AaABAg,Review the creative outlier golds. They're going for 80$ last I checked seemed like a good alternative without sacrificing too much.,2020-02-01T11:49:49Z,13
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,Ugzpjr1i-Ics2y-Kzcd4AaABAg,"I got a fake one that i bought for like 15$, still working after 4 months. At least better than the wired earphones that broke every 1 month by tugging.",2020-05-07T12:08:29Z,84
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxRLzuSmbD07zdRS594AaABAg,"""i dont like knifes""


""so i made my own""",2019-12-27T10:48:15Z,590
Unbox Therapy,a500SZyQFxQ,Earphone,Apple,Testing every pair of Fake AirPods Pro,2019-12-26T16:59:09Z,UgxWalkpXLe8VVAtsHt4AaABAg,"Can we take a second to appreciate that he's listening to Red Velvet's Psycho? Yesssssss, any Reveluv here???",2020-09-06T04:43:40Z,149
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgzqQuUO5kveVI1IPI14AaABAg,"I’ve seen a few comments about this channel being on life support. I couldn’t agree more! I was watching some really old unbox therapy videos the other day. So much more personality from Lew and the rest of the team, so much more fun, so much more fun with the demonstrations too. 

Now most videos just consist of boring sponsorships, no personality from Lew at all, rarely see any kind of interactions with anyone else in the studio. It feels like they’re just advertising products without really doing anything. It just feels all super rushed. 

At the end of the day they made it, they’re a huge channel, made tons of money and now they’ve made it they’ve got complacent sadly. I doubt it will change anytime soon.",2023-12-08T21:01:23Z,776
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgzGqN038UAWYVGRZgZ4AaABAg,"It’s official. MKBHD is definitely the best tech YouTuber works wide. Lew, you dropped the ball of that made this channel special.",2023-12-15T13:15:15Z,74
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugwmdd6aAVVtb4GX-xZ4AaABAg,8 minutes and not even a mention of sound quality? Really?,2023-12-08T20:40:24Z,1190
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgwKBOjuKmvBNayoWIZ4AaABAg,"Lew is no longer a reviewer like Dave or Mkbhd, he's more of a 'promotor' and he's good at that",2023-12-09T01:52:29Z,327
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgxA0V2iNGq0zBGF4rx4AaABAg,This channel is on life support,2023-12-08T20:51:25Z,374
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgyUoAs3bB4U1i0Rdkh4AaABAg,That mention of Lew Later with no follow up was like a dagger to the heart. How could you do us like that?,2023-12-09T14:53:36Z,27
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgwpAO4TJrrcZzj3NBN4AaABAg,Another episode of QVC! so excited.,2023-12-08T20:39:58Z,83
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugx9YJau7YRFKTErEkh4AaABAg,I remember wanting some Bose speakers back in the mid ninties and couldn't afford them so I bought one of their giant coffee mugs. Still use it to this day for my hot cocoa and still the only Bose product I own.,2023-12-09T06:14:46Z,52
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgzZ9zbJVnzXfr19rU14AaABAg,I miss the live shows they used to have with guests. Bring those back please.,2023-12-09T22:52:25Z,13
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgwlFwkU-aP9e_9fhfV4AaABAg,"Ok, This Channel is fading",2023-12-08T21:06:42Z,29
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgyrrpvPC2OLNxmM0Yl4AaABAg,"I had these about a month. I love the sound absolutely brilliant! The app is not super customizable but good enough. The ANC is great! The best you can buy hence the price tag. BUT I kept really dizzy, vertigo type feeling and had to return them. If I didn't have issue, which I have never had on other headphones I would have kept them. I am now trying the Sony XM5, so far no issues a few days in. I do miss the Bose QC Ultra sound though.",2024-01-08T21:22:54Z,5
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugwlrt6QVyEPVBhPZS54AaABAg,I am strongly considering these! Thank you for the app demo... Cannot beat the sound of my AirPod Max. However the AirPods Max get very uncomfortable after 30 to 45 min.  Seems silly to carry multiple headphones though.,2023-12-18T04:18:51Z,7
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgyAaaqokAbCblRB5pt4AaABAg,"THE MOST IMPORTANT THING we want know and he doesn't talk about the sound quality at all with these new ones haha. If they sound better or worse than the last version? Seriously, come on!",2023-12-09T02:46:02Z,22
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgyAat4DNZPVaipsr-94AaABAg,"Bought these on Black Friday after trying them on in store briefly and being impressed with the spatial audio and clear sound. When I actually had them in my hands and I compared them to my XM4s they simply didn't have the richness in bass. When you boost the bass in EQ, especially on heavier bass/edm songs the volume is reduced significantly. Mids and highs are impressive, but for my music taste they just didn't make the cut. Much prefer my XM4s and will probably upgrade to the XM5s instead.",2023-12-10T16:08:24Z,17
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugy2_AIQ7HSRdygifrF4AaABAg,RIP Lew Later 🫡,2023-12-08T20:43:48Z,23
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugzheo9qrqi2utHn5hZ4AaABAg,"Be good to know how they sound for a head phone product, especially how the sound quality compares with Sony and Apple",2023-12-10T21:04:12Z,6
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgzcHrA4VRWVLZvblnd4AaABAg,"Great Video, just like every other of your upload. Please put them into comparison to the Airpods Max. Thanks",2023-12-12T23:23:08Z,0
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,UgwBPGucuvkYR49RfBR4AaABAg,Are you reviewing anymore? Where does it stack versus the Sony?,2023-12-08T20:56:22Z,18
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugxap-kBgMBDKq3hTbt4AaABAg,"I got these for my wife and after two days of use, she got a rash around both of her ears.  Returning them and giving the XM5s a try.",2023-12-11T17:02:49Z,0
Unbox Therapy,Jo3kgR_48qo,Earphone,Competitor,The New Bose QC Ultra Headphones,2023-12-08T20:32:11Z,Ugwq0CQu9K-c9Bvvbz14AaABAg,Please give a Lew Later update!,2023-12-13T13:00:28Z,3
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgzO0bMyztXoG-hv_fJ4AaABAg,The z flip this time actually looks damn nice!,2021-08-13T13:12:39Z,572
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugx1l5tN6PO8p3gdueB4AaABAg,"Samsung is the one pushing the boundaries of what is possible with Tech, I like it.

*Warning*: There are a lot of haters in the reply section.",2021-08-13T04:49:46Z,1018
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgxUo4rsqAxFlKbK4VR4AaABAg,"The fold 3 was probably the best tech I have purchased in the past 5 years. The best phone user experience I have ever had, if you are on the cusp of getting it let me try to tell you to go get it NOW. I absolutely love this thing, gave it to 3 of my different friends for 10 minutes and 2 of them bought it the next day and 1 of them has it planned out when he gets some extra cash.",2021-10-29T22:54:00Z,101
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugzy_6eIIgRoQTH8qvh4AaABAg,Samsung is truly an industry leader.,2021-09-02T04:50:42Z,193
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgyUScce-PWs0fZj8q94AaABAg,I want the Z flip just for nostalgic reasons.,2021-08-14T15:20:34Z,470
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgxKvryQWv0j7WmORuF4AaABAg,"Samsung never ceases to try new things, new looks! its refreshing for tech to see experiments in the midst of other companies that dont do out of the box things.",2021-08-21T11:10:48Z,41
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugwm3vqWYw7M3LMZdYZ4AaABAg,"7:56
The z flips definitely take spotlight.
These 2 tone colors are absolutely stunning",2021-08-11T15:08:57Z,285
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgwYbguuy88uDy_GBCR4AaABAg,Not gonna lie the Z flip really caught my eyes.,2021-08-14T00:41:30Z,350
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgzrRvMreuCqHS__3FJ4AaABAg,"Despite still being somewhat sceptical about the durability of the screen and hinge, I cannot deny being excited for the Z Flip, I love clamshell designs.",2021-08-16T08:01:37Z,122
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugy6WxY7KlZnbdOk66t4AaABAg,"This looks awesome! I can't wait to get Fold 3 and Watch 4 Classic, I just preordered mine!",2021-08-25T23:47:49Z,46
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgxDpV5j0DLO-SND6X94AaABAg,Samsung is AMAZING!!! And with this video your team is at the same level! It's a pleasure watching this great job!,2021-08-17T18:06:33Z,39
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgylZrQfwdmGzyqbJFB4AaABAg,"Samsung are way ahead in term of technology and innovation, this is impressive!!",2021-08-11T15:07:52Z,445
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgwNBW9lOIwjMHn8Jmp4AaABAg,"I appreciate how the Z Fold 3 comes unfolded, to give the owner the satisfaction of being the first one who folds it 😋",2021-08-12T20:41:50Z,323
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugylo4hstaOFrX7cP0R4AaABAg,"Just pre ordered the 512GB Fold3. From the S10+ to the Fold 3, I can't wait!",2021-08-13T13:35:45Z,57
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgzOx3mSPx21r0cpvuB4AaABAg,Just got my fold3 today...very cool so far. I was worried about it being too fragile.. but I have to admit it feels pretty solid,2021-09-07T21:42:04Z,10
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgzUy2jcrRRvnHA3_2R4AaABAg,I thought that crazy room was a green screen until the dog started wandering in the background,2021-08-16T11:22:50Z,262
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugzl-YAaoe9Ro7-kkOt4AaABAg,I did the zfold 2 black last year. I went for the zflip 3 lavender!!! Love love love,2021-08-30T23:23:33Z,3
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,UgytC4wjEae1yIjSZP14AaABAg,The z flip looks amazing i might go for my first folding phone ever.,2021-08-11T14:12:44Z,472
Unbox Therapy,Ke6-hZ16s-0,Earphone,Competitor,"Samsung Galaxy Z Fold 3, Galaxy Z Flip 3, Galaxy Watch 4 and Galaxy Buds 2 Mega Unboxing...",2021-08-11T13:56:47Z,Ugx8w69A2Cuc-Qf-wSN4AaABAg,Dog just lowkey chillin in the back,2021-08-15T10:42:45Z,165
